Camino;Código del organismo;Nombre del organismo;Año Informado;Trimestre Informado;Item de ingresos;Unidad Monetaria;Enero;Febrero;Marzo;Abril;Mayo;Junio;Julio;Agosto;Septiembre;Octubre;Noviembre;Diciembre
Pagina Ingresos del partido político/2017/Jul -Sep;PP010;Partido Ecologista Verde (PEV);2017;Jul - Sep;Aportes estatales regulados en la Ley N° 18603;Pesos;0;0;0;0;0;0;0;8911191;0;0;0;0
Pagina Ingresos del partido político/2017/Jul -Sep;PP010;Partido Ecologista Verde (PEV);2017;Jul - Sep;Cuantía global de las cuotas y aportes de sus afiliados;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político/2017/Jul -Sep;PP010;Partido Ecologista Verde (PEV);2017;Jul - Sep;Ingresos procedentes de los aportes de personas naturales;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político/2017/Jul -Sep;PP010;Partido Ecologista Verde (PEV);2017;Jul - Sep;Rendimientos procedentes de las actividades del partido;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político/2017/Jul -Sep;PP010;Partido Ecologista Verde (PEV);2017;Jul - Sep;Rendimientos procedentes de su propio patrimonio;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político/2017/Oct-Dic;PP010;Partido Ecologista Verde (PEV);2017;Oct - Dic;Aportes estatales regulados en la Ley N° 18603;Pesos;0;0;0;0;0;0;0;0;0;0;9533347;0
Pagina Ingresos del partido político/2017/Oct-Dic;PP010;Partido Ecologista Verde (PEV);2017;Oct - Dic;Cuantía global de las cuotas y aportes de sus afiliados;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político/2017/Oct-Dic;PP010;Partido Ecologista Verde (PEV);2017;Oct - Dic;Ingresos procedentes de los aportes de personas naturales;Pesos;0;0;0;0;0;0;0;0;0;0;0;280010
Pagina Ingresos del partido político/2017/Oct-Dic;PP010;Partido Ecologista Verde (PEV);2017;Oct - Dic;Rendimientos procedentes de las actividades del partido;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político/2017/Oct-Dic;PP010;Partido Ecologista Verde (PEV);2017;Oct - Dic;Rendimientos procedentes de su propio patrimonio;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político/2018/Abr-Jun;PP010;Partido Ecologista Verde (PEV);2018;Abr - Jun;Aportes estatales regulados en la Ley N° 18603;Pesos;0;0;0;0;38890977;129499547;0;0;0;0;0;0
Pagina Ingresos del partido político/2018/Abr-Jun;PP010;Partido Ecologista Verde (PEV);2018;Abr - Jun;Cuantía global de las cuotas y aportes de sus afiliados;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político/2018/Abr-Jun;PP010;Partido Ecologista Verde (PEV);2018;Abr - Jun;Ingresos procedentes de los aportes de personas naturales;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político/2018/Abr-Jun;PP010;Partido Ecologista Verde (PEV);2018;Abr - Jun;Rendimientos procedentes de las actividades del partido;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político/2018/Abr-Jun;PP010;Partido Ecologista Verde (PEV);2018;Abr - Jun;Rendimientos procedentes de su propio patrimonio;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político/2018/Ene-Mar;PP010;Partido Ecologista Verde (PEV);2018;Ene - Mar;Aportes estatales regulados en la Ley N° 18603;Pesos;9658664;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político/2018/Ene-Mar;PP010;Partido Ecologista Verde (PEV);2018;Ene - Mar;Cuantía global de las cuotas y aportes de sus afiliados;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político/2018/Ene-Mar;PP010;Partido Ecologista Verde (PEV);2018;Ene - Mar;Ingresos procedentes de los aportes de personas naturales;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político/2018/Ene-Mar;PP010;Partido Ecologista Verde (PEV);2018;Ene - Mar;Rendimientos procedentes de las actividades del partido;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político/2018/Ene-Mar;PP010;Partido Ecologista Verde (PEV);2018;Ene - Mar;Rendimientos procedentes de su propio patrimonio;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político/2018/Jul-Sep;PP010;Partido Ecologista Verde (PEV);2018;Jul - Sep;Aportes estatales regulados en la Ley N° 18603;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político/2018/Jul-Sep;PP010;Partido Ecologista Verde (PEV);2018;Jul - Sep;Cuantía global de las cuotas y aportes de sus afiliados;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político/2018/Jul-Sep;PP010;Partido Ecologista Verde (PEV);2018;Jul - Sep;Ingresos procedentes de los aportes de personas naturales;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político/2018/Jul-Sep;PP010;Partido Ecologista Verde (PEV);2018;Jul - Sep;Rendimientos procedentes de las actividades del partido;Pesos;0;0;0;0;0;0;26996838;100000;0;0;0;0
Pagina Ingresos del partido político/2018/Jul-Sep;PP010;Partido Ecologista Verde (PEV);2018;Jul - Sep;Rendimientos procedentes de su propio patrimonio;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político/2018/Oct-Dic;PP010;Partido Ecologista Verde (PEV);2018;Oct - Dic;Aportes estatales regulados en la Ley N° 18603;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político/2018/Oct-Dic;PP010;Partido Ecologista Verde (PEV);2018;Oct - Dic;Cuantía global de las cuotas y aportes de sus afiliados;Pesos;0;0;0;0;0;0;0;0;0;60300;250300;0
Pagina Ingresos del partido político/2018/Oct-Dic;PP010;Partido Ecologista Verde (PEV);2018;Oct - Dic;Ingresos procedentes de los aportes de personas naturales;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político/2018/Oct-Dic;PP010;Partido Ecologista Verde (PEV);2018;Oct - Dic;Rendimientos procedentes de las actividades del partido;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político/2018/Oct-Dic;PP010;Partido Ecologista Verde (PEV);2018;Oct - Dic;Rendimientos procedentes de su propio patrimonio;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político/2019/Abr-Jun;PP010;Partido Ecologista Verde (PEV);2019;Abr - Jun;Aportes estatales regulados en la Ley N° 18603;Pesos;0;0;0;0;42611144;0;0;0;0;0;0;0
Pagina Ingresos del partido político/2019/Abr-Jun;PP010;Partido Ecologista Verde (PEV);2019;Abr - Jun;Cuantía global de las cuotas y aportes de sus afiliados;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político/2019/Abr-Jun;PP010;Partido Ecologista Verde (PEV);2019;Abr - Jun;Ingresos procedentes de los aportes de personas naturales;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político/2019/Abr-Jun;PP010;Partido Ecologista Verde (PEV);2019;Abr - Jun;Rendimientos procedentes de las actividades del partido;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político/2019/Abr-Jun;PP010;Partido Ecologista Verde (PEV);2019;Abr - Jun;Rendimientos procedentes de su propio patrimonio;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político/2019/Ene-Mar;PP010;Partido Ecologista Verde (PEV);2019;Ene - Mar;Aportes estatales regulados en la Ley N° 18603;Pesos;86514344;42663331;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político/2019/Ene-Mar;PP010;Partido Ecologista Verde (PEV);2019;Ene - Mar;Cuantía global de las cuotas y aportes de sus afiliados;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político/2019/Ene-Mar;PP010;Partido Ecologista Verde (PEV);2019;Ene - Mar;Ingresos procedentes de los aportes de personas naturales;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político/2019/Ene-Mar;PP010;Partido Ecologista Verde (PEV);2019;Ene - Mar;Rendimientos procedentes de las actividades del partido;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político/2019/Ene-Mar;PP010;Partido Ecologista Verde (PEV);2019;Ene - Mar;Rendimientos procedentes de su propio patrimonio;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político/2019/Jul-Sep;PP010;Partido Ecologista Verde (PEV);2019;Jul - Sep;Aportes estatales regulados en la Ley N° 18603;Pesos;0;0;0;0;0;0;0;42876340;0;0;0;0
Pagina Ingresos del partido político/2019/Jul-Sep;PP010;Partido Ecologista Verde (PEV);2019;Jul - Sep;Cuantía global de las cuotas y aportes de sus afiliados;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político/2019/Jul-Sep;PP010;Partido Ecologista Verde (PEV);2019;Jul - Sep;Ingresos procedentes de los aportes de personas naturales;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político/2019/Jul-Sep;PP010;Partido Ecologista Verde (PEV);2019;Jul - Sep;Rendimientos procedentes de las actividades del partido;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político/2019/Jul-Sep;PP010;Partido Ecologista Verde (PEV);2019;Jul - Sep;Rendimientos procedentes de su propio patrimonio;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político/2019/Oct-Dic;PP010;Partido Ecologista Verde (PEV);2019;Oct - Dic;Aportes estatales regulados en la Ley N° 18603;Pesos;0;0;0;0;0;0;0;0;0;0;0;44662439
Pagina Ingresos del partido político/2019/Oct-Dic;PP010;Partido Ecologista Verde (PEV);2019;Oct - Dic;Cuantía global de las cuotas y aportes de sus afiliados;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político/2019/Oct-Dic;PP010;Partido Ecologista Verde (PEV);2019;Oct - Dic;Ingresos procedentes de los aportes de personas naturales;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político/2019/Oct-Dic;PP010;Partido Ecologista Verde (PEV);2019;Oct - Dic;Rendimientos procedentes de las actividades del partido;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político/2019/Oct-Dic;PP010;Partido Ecologista Verde (PEV);2019;Oct - Dic;Rendimientos procedentes de su propio patrimonio;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político/2020/Abril-Junio;PP010;Partido Ecologista Verde (PEV);2020;Abr - Jun;Aportes estatales regulados en la Ley N° 18603;Pesos;0;0;0;0;45356904;0;0;0;0;0;0;0
Pagina Ingresos del partido político/2020/Abril-Junio;PP010;Partido Ecologista Verde (PEV);2020;Abr - Jun;Cuantía global de las cuotas y aportes de sus afiliados;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político/2020/Abril-Junio;PP010;Partido Ecologista Verde (PEV);2020;Abr - Jun;Ingresos procedentes de los aportes de personas naturales;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político/2020/Abril-Junio;PP010;Partido Ecologista Verde (PEV);2020;Abr - Jun;Rendimientos procedentes de las actividades del partido;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político/2020/Abril-Junio;PP010;Partido Ecologista Verde (PEV);2020;Abr - Jun;Rendimientos procedentes de su propio patrimonio;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político/2020/Ene-Mar;PP010;Partido Ecologista Verde (PEV);2020;Ene - Mar;Aportes estatales regulados en la Ley N° 18603;Pesos;0;45871085;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político/2020/Ene-Mar;PP010;Partido Ecologista Verde (PEV);2020;Ene - Mar;Cuantía global de las cuotas y aportes de sus afiliados;Pesos;0;100000;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político/2020/Ene-Mar;PP010;Partido Ecologista Verde (PEV);2020;Ene - Mar;Ingresos procedentes de los aportes de personas naturales;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político/2020/Ene-Mar;PP010;Partido Ecologista Verde (PEV);2020;Ene - Mar;Rendimientos procedentes de las actividades del partido;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político/2020/Ene-Mar;PP010;Partido Ecologista Verde (PEV);2020;Ene - Mar;Rendimientos procedentes de su propio patrimonio;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político/2020/Julio-Septiembre;PP010;Partido Ecologista Verde (PEV);2020;Jul - Sep;Aportes estatales regulados en la Ley N° 18603;Pesos;0;0;0;0;0;0;0;44096441;0;0;0;0
Pagina Ingresos del partido político/2020/Julio-Septiembre;PP010;Partido Ecologista Verde (PEV);2020;Jul - Sep;Cuantía global de las cuotas y aportes de sus afiliados;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político/2020/Julio-Septiembre;PP010;Partido Ecologista Verde (PEV);2020;Jul - Sep;Ingresos procedentes de los aportes de personas naturales;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político/2020/Julio-Septiembre;PP010;Partido Ecologista Verde (PEV);2020;Jul - Sep;Rendimientos procedentes de las actividades del partido;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político/2020/Julio-Septiembre;PP010;Partido Ecologista Verde (PEV);2020;Jul - Sep;Rendimientos procedentes de su propio patrimonio;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/Ingresos 2016;PP011;Partido Evolución Política (Evópoli);2016;Oct - Dic;Aportes estatales regulados en la Ley N° 18603;Pesos;0;0;0;0;0;0;0;0;0;0;20315988;0
Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/Ingresos 2016;PP011;Partido Evolución Política (Evópoli);2016;Oct - Dic;Cuantía global de las cuotas y aportes de sus afiliados;Pesos;0;0;0;0;0;0;0;0;0;342224;8890674;4463000
Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/Ingresos 2016;PP011;Partido Evolución Política (Evópoli);2016;Oct - Dic;Ingresos procedentes de los aportes de personas naturales;Pesos;0;0;0;0;0;0;0;0;0;7729485;20788537;53883733
Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/Ingresos 2016;PP011;Partido Evolución Política (Evópoli);2016;Oct - Dic;Rendimientos procedentes de las actividades del partido;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/Ingresos 2016;PP011;Partido Evolución Política (Evópoli);2016;Oct - Dic;Rendimientos procedentes de su propio patrimonio;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/Ingresos 2017/Abr - Jun;PP011;Partido Evolución Política (Evópoli);2017;Abr - Jun;Aportes del Estado (art. 33 bis Ley N°18603);Pesos;0;0;20533364;0;20286963;0;0;0;0;0;0;0
Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/Ingresos 2017/Abr - Jun;PP011;Partido Evolución Política (Evópoli);2017;Abr - Jun;Aportes personas naturales;Pesos;14619899;6269983;43372615;39565920;65382391;81980229;0;0;0;0;0;0
Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/Ingresos 2017/Abr - Jun;PP011;Partido Evolución Política (Evópoli);2017;Abr - Jun;Cuotas y aportes de afiliados;Pesos;2913102;712630;4799245;6982222;11538070;14467100;0;0;0;0;0;0
Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/Ingresos 2017/Abr - Jun;PP011;Partido Evolución Política (Evópoli);2017;Abr - Jun;Rendimiento por actividades;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/Ingresos 2017/Abr - Jun;PP011;Partido Evolución Política (Evópoli);2017;Abr - Jun;Rendimientos de patrimonio;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/Ingresos 2017/Ene - Mar;PP011;Partido Evolución Política (Evópoli);2017;Ene - Mar;Aportes del Estado (art. 33 bis Ley N°18603);Pesos;0;0;20533364;0;0;0;0;0;0;0;0;0
Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/Ingresos 2017/Ene - Mar;PP011;Partido Evolución Política (Evópoli);2017;Ene - Mar;Aportes personas naturales;Pesos;14619899;6269983;43372615;0;0;0;0;0;0;0;0;0
Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/Ingresos 2017/Ene - Mar;PP011;Partido Evolución Política (Evópoli);2017;Ene - Mar;Cuotas y aportes de afiliados;Pesos;2913102;712630;4799245;0;0;0;0;0;0;0;0;0
Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/Ingresos 2017/Ene - Mar;PP011;Partido Evolución Política (Evópoli);2017;Ene - Mar;Rendimiento por actividades;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/Ingresos 2017/Ene - Mar;PP011;Partido Evolución Política (Evópoli);2017;Ene - Mar;Rendimientos de patrimonio;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/Ingresos 2017/Oct - Dic;PP011;Partido Evolución Política (Evópoli);2017;Jul - Sep;Aportes estatales regulados en la Ley N° 18603;Pesos;0;0;0;0;0;0;0;0;0;0;19066695;0
Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/Ingresos 2017/Jul - Sep;PP011;Partido Evolución Política (Evópoli);2017;Jul - Sep;Aportes estatales regulados en la Ley N° 18603;Pesos;0;0;0;0;0;0;0;0;20368437;0;0;0
Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/Ingresos 2017/Oct - Dic;PP011;Partido Evolución Política (Evópoli);2017;Jul - Sep;Cuantía global de las cuotas y aportes de sus afiliados;Pesos;0;0;0;0;0;0;0;0;0;5690490;5729438;8032546
Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/Ingresos 2017/Jul - Sep;PP011;Partido Evolución Política (Evópoli);2017;Jul - Sep;Cuantía global de las cuotas y aportes de sus afiliados;Pesos;0;0;0;0;0;0;7209843;8986145;12391956;0;0;0
Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/Ingresos 2017/Oct - Dic;PP011;Partido Evolución Política (Evópoli);2017;Jul - Sep;Ingresos procedentes de los aportes de personas naturales;Pesos;0;0;0;0;0;0;0;0;0;79362486;25682614;6566464
Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/Ingresos 2017/Jul - Sep;PP011;Partido Evolución Política (Evópoli);2017;Jul - Sep;Ingresos procedentes de los aportes de personas naturales;Pesos;0;0;0;0;0;0;16822969;20967673;28914565;0;0;0
Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/Ingresos 2017/Jul - Sep;PP011;Partido Evolución Política (Evópoli);2017;Jul - Sep;Rendimientos procedentes de las actividades del partido;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/Ingresos 2017/Oct - Dic;PP011;Partido Evolución Política (Evópoli);2017;Jul - Sep;Rendimientos procedentes de las actividades del partido;Pesos;0;0;0;0;0;0;0;0;0;0;0;42657739
Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/Ingresos 2017/Jul - Sep;PP011;Partido Evolución Política (Evópoli);2017;Jul - Sep;Rendimientos procedentes de su propio patrimonio;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/Ingresos 2017/Oct - Dic;PP011;Partido Evolución Política (Evópoli);2017;Jul - Sep;Rendimientos procedentes de su propio patrimonio;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/Ingresos 2018/Abr - Jun;PP011;Partido Evolución Política (Evópoli);2018;Abr - Jun;Aportes estatales regulados en la Ley N° 18603;Pesos;0;32477283;1200000;52825421;287591925;198700625;0;0;0;0;0;0
Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/Ingresos 2018/Abr - Jun;PP011;Partido Evolución Política (Evópoli);2018;Abr - Jun;Cuantía global de las cuotas y aportes de sus afiliados;Pesos;3960597;4162834;5776977;5105654;19775999;6948676;0;0;0;0;0;0
Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/Ingresos 2018/Abr - Jun;PP011;Partido Evolución Política (Evópoli);2018;Abr - Jun;Ingresos procedentes de los aportes de personas naturales;Pesos;1697399;1784071;2475848;2188138;8475428;2978005;0;0;0;0;0;0
