Camino;Código del organismo;Nombre del organismo;Año Informado;Trimestre Informado;Item;Unidad Monetaria;Monto
Aportes, donaciones, asignaciones y otros/2016/Oct-Dic;PP027;Comunes;2016;Oct - Dic;Otras Transferencias pÃºblicas;Pesos;0
Aportes, donaciones, asignaciones y otros/2016/Oct-Dic;PP027;Comunes;2016;Oct - Dic;Otras Transferencias privadas;Pesos;0
Aportes, donaciones, asignaciones y otros/2017/Abr-Jun;PP027;Comunes;2017;Abr - Jun;Aportes del Estado (art. 33 bis Ley NÂ°18603);Pesos;5071741
Aportes, donaciones, asignaciones y otros/2017/Abr-Jun;PP027;Comunes;2017;Abr - Jun;Asignaciones testamentarias;Pesos;0
Aportes, donaciones, asignaciones y otros/2017/Abr-Jun;PP027;Comunes;2017;Abr - Jun;Cotizaciones;Pesos;0
Aportes, donaciones, asignaciones y otros/2017/Abr-Jun;PP027;Comunes;2017;Abr - Jun;Donaciones;Pesos;100000
Aportes, donaciones, asignaciones y otros/2017/Abr-Jun;PP027;Comunes;2017;Abr - Jun;Frutos y productos de los Bienes Patrimoniales;Pesos;0
Aportes, donaciones, asignaciones y otros/2017/Abr-Jun;PP027;Comunes;2017;Abr - Jun;Otras Transferencias pÃºblicas;Pesos;0
Aportes, donaciones, asignaciones y otros/2017/Abr-Jun;PP027;Comunes;2017;Abr - Jun;Otras Transferencias privadas;Pesos;0
Aportes, donaciones, asignaciones y otros/2017/Ene-Mar;PP027;Comunes;2017;Ene - Mar;Aportes del Estado (art. 33 bis Ley NÂ°18603);Pesos;10212338
Aportes, donaciones, asignaciones y otros/2017/Ene-Mar;PP027;Comunes;2017;Ene - Mar;Asignaciones testamentarias;Pesos;0
Aportes, donaciones, asignaciones y otros/2017/Ene-Mar;PP027;Comunes;2017;Ene - Mar;Cotizaciones;Pesos;0
Aportes, donaciones, asignaciones y otros/2017/Ene-Mar;PP027;Comunes;2017;Ene - Mar;Donaciones;Pesos;450000
Aportes, donaciones, asignaciones y otros/2017/Ene-Mar;PP027;Comunes;2017;Ene - Mar;Frutos y productos de los Bienes Patrimoniales;Pesos;0
Aportes, donaciones, asignaciones y otros/2017/Ene-Mar;PP027;Comunes;2017;Ene - Mar;Otras Transferencias pÃºblicas;Pesos;0
Aportes, donaciones, asignaciones y otros/2017/Ene-Mar;PP027;Comunes;2017;Ene - Mar;Otras Transferencias privadas;Pesos;0
Aportes, donaciones, asignaciones y otros/2017/Jul-Sep;PP027;Comunes;2017;Jul - Sep;Aportes del Estado (art. 33 bis Ley NÂ°18603);Pesos;6365137
Aportes, donaciones, asignaciones y otros/2017/Jul-Sep;PP027;Comunes;2017;Jul - Sep;Asignaciones testamentarias;Pesos;0
Aportes, donaciones, asignaciones y otros/2017/Jul-Sep;PP027;Comunes;2017;Jul - Sep;Cotizaciones;Pesos;0
Aportes, donaciones, asignaciones y otros/2017/Jul-Sep;PP027;Comunes;2017;Jul - Sep;Donaciones;Pesos;0
Aportes, donaciones, asignaciones y otros/2017/Jul-Sep;PP027;Comunes;2017;Jul - Sep;Frutos y productos de los Bienes Patrimoniales;Pesos;0
Aportes, donaciones, asignaciones y otros/2017/Jul-Sep;PP027;Comunes;2017;Jul - Sep;Otras Transferencias pÃºblicas;Pesos;2994982
Aportes, donaciones, asignaciones y otros/2017/Jul-Sep;PP027;Comunes;2017;Jul - Sep;Otras Transferencias privadas;Pesos;0
Aportes, donaciones, asignaciones y otros/2017/Oct-Dic;PP027;Comunes;2017;Oct - Dic;Aportes del Estado (art. 33 bis Ley NÂ°18603);Pesos;8341679
Aportes, donaciones, asignaciones y otros/2017/Oct-Dic;PP027;Comunes;2017;Oct - Dic;Asignaciones testamentarias;Pesos;0
Aportes, donaciones, asignaciones y otros/2017/Oct-Dic;PP027;Comunes;2017;Oct - Dic;Cotizaciones;Pesos;0
Aportes, donaciones, asignaciones y otros/2017/Oct-Dic;PP027;Comunes;2017;Oct - Dic;Donaciones;Pesos;0
Aportes, donaciones, asignaciones y otros/2017/Oct-Dic;PP027;Comunes;2017;Oct - Dic;Frutos y productos de los Bienes Patrimoniales;Pesos;0
Aportes, donaciones, asignaciones y otros/2017/Oct-Dic;PP027;Comunes;2017;Oct - Dic;Otras Transferencias pÃºblicas;Pesos;0
Aportes, donaciones, asignaciones y otros/2017/Oct-Dic;PP027;Comunes;2017;Oct - Dic;Otras Transferencias privadas;Pesos;0
Aportes, donaciones, asignaciones y otros/2018/Ene - Mar;PP027;Comunes;2018;Ene - Mar;Aportes del Estado (art. 33 bis Ley NÂ°18603);Pesos;21701286
Aportes, donaciones, asignaciones y otros/2018/Abr - Jun;PP027;Comunes;2018;Ene - Mar;Aportes del Estado (art. 33 bis Ley NÂ°18603);Pesos;28292814
Aportes, donaciones, asignaciones y otros/2018/Abr - Jun;PP027;Comunes;2018;Ene - Mar;Asignaciones testamentarias;Pesos;0
Aportes, donaciones, asignaciones y otros/2018/Ene - Mar;PP027;Comunes;2018;Ene - Mar;Asignaciones testamentarias;Pesos;0
Aportes, donaciones, asignaciones y otros/2018/Ene - Mar;PP027;Comunes;2018;Ene - Mar;Cotizaciones;Pesos;0
Aportes, donaciones, asignaciones y otros/2018/Abr - Jun;PP027;Comunes;2018;Ene - Mar;Cotizaciones;Pesos;0
Aportes, donaciones, asignaciones y otros/2018/Abr - Jun;PP027;Comunes;2018;Ene - Mar;Donaciones;Pesos;0
Aportes, donaciones, asignaciones y otros/2018/Ene - Mar;PP027;Comunes;2018;Ene - Mar;Donaciones;Pesos;0
Aportes, donaciones, asignaciones y otros/2018/Abr - Jun;PP027;Comunes;2018;Ene - Mar;Frutos y productos de los Bienes Patrimoniales;Pesos;0
Aportes, donaciones, asignaciones y otros/2018/Ene - Mar;PP027;Comunes;2018;Ene - Mar;Frutos y productos de los Bienes Patrimoniales;Pesos;0
Aportes, donaciones, asignaciones y otros/2018/Ene - Mar;PP027;Comunes;2018;Ene - Mar;Otras Transferencias pÃºblicas;Pesos;0
Aportes, donaciones, asignaciones y otros/2018/Abr - Jun;PP027;Comunes;2018;Ene - Mar;Otras Transferencias pÃºblicas;Pesos;0
Aportes, donaciones, asignaciones y otros/2018/Abr - Jun;PP027;Comunes;2018;Ene - Mar;Otras Transferencias privadas;Pesos;0
Aportes, donaciones, asignaciones y otros/2018/Ene - Mar;PP027;Comunes;2018;Ene - Mar;Otras Transferencias privadas;Pesos;0
Aportes, donaciones, asignaciones y otros/2018/Jul - Sep;PP027;Comunes;2018;Jul - Sep;Aportes del Estado (art. 33 bis Ley NÂ°18603);Pesos;0
Aportes, donaciones, asignaciones y otros/2018/Jul - Sep;PP027;Comunes;2018;Jul - Sep;Asignaciones testamentarias;Pesos;0
Aportes, donaciones, asignaciones y otros/2018/Jul - Sep;PP027;Comunes;2018;Jul - Sep;Cotizaciones;Pesos;0
Aportes, donaciones, asignaciones y otros/2018/Jul - Sep;PP027;Comunes;2018;Jul - Sep;Donaciones;Pesos;0
Aportes, donaciones, asignaciones y otros/2018/Jul - Sep;PP027;Comunes;2018;Jul - Sep;Frutos y productos de los Bienes Patrimoniales;Pesos;0
Aportes, donaciones, asignaciones y otros/2018/Jul - Sep;PP027;Comunes;2018;Jul - Sep;Otras Transferencias pÃºblicas;Pesos;0
Aportes, donaciones, asignaciones y otros/2018/Jul - Sep;PP027;Comunes;2018;Jul - Sep;Otras Transferencias privadas;Pesos;0
Aportes, donaciones, asignaciones y otros/2018/Oct - Dic;PP027;Comunes;2018;Oct - Dic;Aportes del Estado (art. 33 bis Ley NÂ°18603);Pesos;0
Aportes, donaciones, asignaciones y otros/2018/Oct - Dic;PP027;Comunes;2018;Oct - Dic;Asignaciones testamentarias;Pesos;0
Aportes, donaciones, asignaciones y otros/2018/Oct - Dic;PP027;Comunes;2018;Oct - Dic;Cotizaciones;Pesos;0
Aportes, donaciones, asignaciones y otros/2018/Oct - Dic;PP027;Comunes;2018;Oct - Dic;Donaciones;Pesos;0
Aportes, donaciones, asignaciones y otros/2018/Oct - Dic;PP027;Comunes;2018;Oct - Dic;Frutos y productos de los Bienes Patrimoniales;Pesos;0
Aportes, donaciones, asignaciones y otros/2018/Oct - Dic;PP027;Comunes;2018;Oct - Dic;Otras Transferencias pÃºblicas;Pesos;0
Aportes, donaciones, asignaciones y otros/2018/Oct - Dic;PP027;Comunes;2018;Oct - Dic;Otras Transferencias privadas;Pesos;0
Aportes, donaciones, asignaciones y otros/2019/Abr - Jun;PP027;Comunes;2019;Abr - Jun;Aportes del Estado (art. 33 bis Ley NŒÁ18603);Pesos;0
Aportes, donaciones, asignaciones y otros/2019/Abr - Jun;PP027;Comunes;2019;Abr - Jun;Asignaciones testamentarias;Pesos;0
Aportes, donaciones, asignaciones y otros/2019/Abr - Jun;PP027;Comunes;2019;Abr - Jun;Cotizaciones;Pesos;10345782
Aportes, donaciones, asignaciones y otros/2019/Abr - Jun;PP027;Comunes;2019;Abr - Jun;Donaciones;Pesos;0
Aportes, donaciones, asignaciones y otros/2019/Abr - Jun;PP027;Comunes;2019;Abr - Jun;Frutos y productos de los Bienes Patrimoniales;Pesos;0
Aportes, donaciones, asignaciones y otros/2019/Abr - Jun;PP027;Comunes;2019;Abr - Jun;Otras Transferencias pí_blicas;Pesos;0
Aportes, donaciones, asignaciones y otros/2019/Abr - Jun;PP027;Comunes;2019;Abr - Jun;Otras Transferencias privadas;Pesos;0
Aportes, donaciones, asignaciones y otros/2019/Ene - Mar;PP027;Comunes;2019;Ene - Mar;Aportes del Estado (art. 33 bis Ley NÂ°18603);Pesos;0
Aportes, donaciones, asignaciones y otros/2019/Ene - Mar;PP027;Comunes;2019;Ene - Mar;Asignaciones testamentarias;Pesos;0
Aportes, donaciones, asignaciones y otros/2019/Ene - Mar;PP027;Comunes;2019;Ene - Mar;Cotizaciones;Pesos;3503072
Aportes, donaciones, asignaciones y otros/2019/Ene - Mar;PP027;Comunes;2019;Ene - Mar;Donaciones;Pesos;0
Aportes, donaciones, asignaciones y otros/2019/Ene - Mar;PP027;Comunes;2019;Ene - Mar;Frutos y productos de los Bienes Patrimoniales;Pesos;0
Aportes, donaciones, asignaciones y otros/2019/Ene - Mar;PP027;Comunes;2019;Ene - Mar;Otras Transferencias pÃºblicas;Pesos;0
Aportes, donaciones, asignaciones y otros/2019/Ene - Mar;PP027;Comunes;2019;Ene - Mar;Otras Transferencias privadas;Pesos;0
Aportes, donaciones, asignaciones y otros/2019/Oct - Dic;PP027;Comunes;2019;Oct - Dic;Aportes del Estado (art. 33 bis Ley NŒÁ18603);Pesos;31025634
Aportes, donaciones, asignaciones y otros/2019/Oct - Dic;PP027;Comunes;2019;Oct - Dic;Asignaciones testamentarias;Pesos;0
Aportes, donaciones, asignaciones y otros/2019/Oct - Dic;PP027;Comunes;2019;Oct - Dic;Cotizaciones;Pesos;6750000
Aportes, donaciones, asignaciones y otros/2019/Oct - Dic;PP027;Comunes;2019;Oct - Dic;Donaciones;Pesos;0
Aportes, donaciones, asignaciones y otros/2019/Oct - Dic;PP027;Comunes;2019;Oct - Dic;Frutos y productos de los Bienes Patrimoniales;Pesos;0
Aportes, donaciones, asignaciones y otros/2019/Oct - Dic;PP027;Comunes;2019;Oct - Dic;Otras Transferencias pí_blicas;Pesos;0
Aportes, donaciones, asignaciones y otros/2019/Oct - Dic;PP027;Comunes;2019;Oct - Dic;Otras Transferencias privadas;Pesos;0
Aportes, donaciones, asignaciones y otros/2020/Abr - Jun;PP027;Comunes;2020;Abr - Jun;Aportes del Estado (art. 33 bis Ley N18603);Pesos;63356536
Aportes, donaciones, asignaciones y otros/2020/Abr - Jun;PP027;Comunes;2020;Abr - Jun;Asignaciones testamentarias;Pesos;0
Aportes, donaciones, asignaciones y otros/2020/Abr - Jun;PP027;Comunes;2020;Abr - Jun;Cotizaciones;Pesos;7890000
Aportes, donaciones, asignaciones y otros/2020/Abr - Jun;PP027;Comunes;2020;Abr - Jun;Donaciones;Pesos;0
Aportes, donaciones, asignaciones y otros/2020/Abr - Jun;PP027;Comunes;2020;Abr - Jun;Frutos y productos de los Bienes Patrimoniales;Pesos;0
Aportes, donaciones, asignaciones y otros/2020/Abr - Jun;PP027;Comunes;2020;Abr - Jun;Otras Transferencias privadas;Pesos;0
Aportes, donaciones, asignaciones y otros/2020/Abr - Jun;PP027;Comunes;2020;Abr - Jun;Otras Transferencias publicas;Pesos;0
Aportes, donaciones, asignaciones y otros/2020/Ene - Mar;PP027;Comunes;2020;Ene - Mar;Aportes del Estado (art. 33 bis Ley N18603);Pesos;0
Aportes, donaciones, asignaciones y otros/2020/Ene - Mar;PP027;Comunes;2020;Ene - Mar;Asignaciones testamentarias;Pesos;0
Aportes, donaciones, asignaciones y otros/2020/Ene - Mar;PP027;Comunes;2020;Ene - Mar;Cotizaciones;Pesos;8925000
Aportes, donaciones, asignaciones y otros/2020/Ene - Mar;PP027;Comunes;2020;Ene - Mar;Donaciones;Pesos;0
Aportes, donaciones, asignaciones y otros/2020/Ene - Mar;PP027;Comunes;2020;Ene - Mar;Frutos y productos de los Bienes Patrimoniales;Pesos;0
Aportes, donaciones, asignaciones y otros/2020/Ene - Mar;PP027;Comunes;2020;Ene - Mar;Otras Transferencias privadas;Pesos;0
Aportes, donaciones, asignaciones y otros/2020/Ene - Mar;PP027;Comunes;2020;Ene - Mar;Otras Transferencias publicas;Pesos;0
Aportes, donaciones, asignaciones y otros/2020/Jul - Sep;PP027;Comunes;2020;Jul - Sep;Aportes del Estado (art. 33 bis Ley N18603);Pesos;32104876
Aportes, donaciones, asignaciones y otros/2020/Jul - Sep;PP027;Comunes;2020;Jul - Sep;Asignaciones testamentarias;Pesos;0
Aportes, donaciones, asignaciones y otros/2020/Jul - Sep;PP027;Comunes;2020;Jul - Sep;Cotizaciones;Pesos;4346600
Aportes, donaciones, asignaciones y otros/2020/Jul - Sep;PP027;Comunes;2020;Jul - Sep;Donaciones;Pesos;0
Aportes, donaciones, asignaciones y otros/2020/Jul - Sep;PP027;Comunes;2020;Jul - Sep;Frutos y productos de los Bienes Patrimoniales;Pesos;0
Aportes, donaciones, asignaciones y otros/2020/Jul - Sep;PP027;Comunes;2020;Jul - Sep;Otras Transferencias privadas;Pesos;0
Aportes, donaciones, asignaciones y otros/2020/Jul - Sep;PP027;Comunes;2020;Jul - Sep;Otras Transferencias publicas;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/2016/Octubre-Diciembre;PP028;Partido Renovación Nacional (RN);2016;Oct - Dic;Aportes del Estado (art. 33 bis Ley N°18603);Pesos;229690541
Pagina Aportes, donaciones, asignaciones y otros/2016/Octubre-Diciembre;PP028;Partido Renovación Nacional (RN);2016;Oct - Dic;Asignaciones testamentarias;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/2016/Octubre-Diciembre;PP028;Partido Renovación Nacional (RN);2016;Oct - Dic;Cotizaciones;Pesos;36490839
Pagina Aportes, donaciones, asignaciones y otros/2016/Octubre-Diciembre;PP028;Partido Renovación Nacional (RN);2016;Oct - Dic;Donaciones;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/2016/Octubre-Diciembre;PP028;Partido Renovación Nacional (RN);2016;Oct - Dic;Frutos y productos de los Bienes Patrimoniales;Pesos;2190756
Pagina Aportes, donaciones, asignaciones y otros/2016/Octubre-Diciembre;PP028;Partido Renovación Nacional (RN);2016;Oct - Dic;Otras Transferencias privadas;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/2016/Octubre-Diciembre;PP028;Partido Renovación Nacional (RN);2016;Oct - Dic;Otras Transferencias públicas;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/2017/Abr - Jun;PP028;Partido Renovación Nacional (RN);2017;Abr - Jun;Aportes del Estado (art. 33 bis Ley N°18603);Pesos;235110802
Pagina Aportes, donaciones, asignaciones y otros/2017/Abr - Jun;PP028;Partido Renovación Nacional (RN);2017;Abr - Jun;Asignaciones testamentarias;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/2017/Abr - Jun;PP028;Partido Renovación Nacional (RN);2017;Abr - Jun;Cotizaciones;Pesos;17254714
Pagina Aportes, donaciones, asignaciones y otros/2017/Abr - Jun;PP028;Partido Renovación Nacional (RN);2017;Abr - Jun;Donaciones;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/2017/Abr - Jun;PP028;Partido Renovación Nacional (RN);2017;Abr - Jun;Frutos y productos de los Bienes Patrimoniales;Pesos;3381432
Pagina Aportes, donaciones, asignaciones y otros/2017/Abr - Jun;PP028;Partido Renovación Nacional (RN);2017;Abr - Jun;Otras Transferencias privadas;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/2017/Abr - Jun;PP028;Partido Renovación Nacional (RN);2017;Abr - Jun;Otras Transferencias públicas;Pesos;434832
Pagina Aportes, donaciones, asignaciones y otros/2017/Ene - Mar;PP028;Partido Renovación Nacional (RN);2017;Ene - Mar;Aportes del Estado (art. 33 bis Ley N°18603);Pesos;235357203
Pagina Aportes, donaciones, asignaciones y otros/2017/Ene - Mar;PP028;Partido Renovación Nacional (RN);2017;Ene - Mar;Asignaciones testamentarias;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/2017/Ene - Mar;PP028;Partido Renovación Nacional (RN);2017;Ene - Mar;Cotizaciones;Pesos;18089499
Pagina Aportes, donaciones, asignaciones y otros/2017/Ene - Mar;PP028;Partido Renovación Nacional (RN);2017;Ene - Mar;Donaciones;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/2017/Ene - Mar;PP028;Partido Renovación Nacional (RN);2017;Ene - Mar;Frutos y productos de los Bienes Patrimoniales;Pesos;5125836
Pagina Aportes, donaciones, asignaciones y otros/2017/Ene - Mar;PP028;Partido Renovación Nacional (RN);2017;Ene - Mar;Otras Transferencias privadas;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/2017/Ene - Mar;PP028;Partido Renovación Nacional (RN);2017;Ene - Mar;Otras Transferencias públicas;Pesos;183856
Pagina Aportes, donaciones, asignaciones y otros/2017/Jul - Sep;PP028;Partido Renovación Nacional (RN);2017;Jul - Sep;Aportes del Estado (art. 33 bis Ley N°18603);Pesos;232764722
Pagina Aportes, donaciones, asignaciones y otros/2017/Jul - Sep;PP028;Partido Renovación Nacional (RN);2017;Jul - Sep;Asignaciones testamentarias;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/2017/Jul - Sep;PP028;Partido Renovación Nacional (RN);2017;Jul - Sep;Cotizaciones;Pesos;6726000
Pagina Aportes, donaciones, asignaciones y otros/2017/Jul - Sep;PP028;Partido Renovación Nacional (RN);2017;Jul - Sep;Donaciones;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/2017/Jul - Sep;PP028;Partido Renovación Nacional (RN);2017;Jul - Sep;Frutos y productos de los Bienes Patrimoniales;Pesos;238172142
Pagina Aportes, donaciones, asignaciones y otros/2017/Jul - Sep;PP028;Partido Renovación Nacional (RN);2017;Jul - Sep;Otras Transferencias privadas;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/2017/Jul - Sep;PP028;Partido Renovación Nacional (RN);2017;Jul - Sep;Otras Transferencias públicas;Pesos;316665812
Pagina Aportes, donaciones, asignaciones y otros/2017/Oct - Dic;PP028;Partido Renovación Nacional (RN);2017;Oct - Dic;Aportes del Estado (art. 33 bis Ley N°18603);Pesos;231462980
Pagina Aportes, donaciones, asignaciones y otros/2017/Oct - Dic;PP028;Partido Renovación Nacional (RN);2017;Oct - Dic;Asignaciones testamentarias;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/2017/Oct - Dic;PP028;Partido Renovación Nacional (RN);2017;Oct - Dic;Cotizaciones;Pesos;12919000
Pagina Aportes, donaciones, asignaciones y otros/2017/Oct - Dic;PP028;Partido Renovación Nacional (RN);2017;Oct - Dic;Donaciones;Pesos;0
Pagina Aportes, donaciones, asignaciones y otros/2017/Oct - Dic;PP028;Partido Renovación Nacional (RN);2017;Oct - Dic;Frutos y productos de los Bienes Patrimoniales;Pesos;2995844
