Camino;Código del organismo;Nombre del organismo;Año Informado;Trimestre Informado;Tipo de Campaña;Item;Unidad Monetaria;Monto;Estado
Pagina Registro de Gastos efectuados en Campañas Electorales/2017/Julio - Septiembre;PP011;Partido Evolución Política (Evópoli);2017;Jul - Sep;Diputados;Bolsas AM.;Pesos;330000;Pagado, pendiente de revisión de gasto electoral
Pagina Registro de Gastos efectuados en Campañas Electorales/2017/Julio - Septiembre;PP011;Partido Evolución Política (Evópoli);2017;Jul - Sep;Diputados;Bolsas GN;Pesos;1980000;Pagado, pendiente de revisión de gasto electoral
Pagina Registro de Gastos efectuados en Campañas Electorales/2017/Julio - Septiembre;PP011;Partido Evolución Política (Evópoli);2017;Jul - Sep;Diputados;Bolsas PK;Pesos;330000;Pagado, pendiente de revisión de gasto electoral
Pagina Registro de Gastos efectuados en Campañas Electorales/2017/Julio - Septiembre;PP011;Partido Evolución Política (Evópoli);2017;Jul - Sep;Diputados;Brigadisats AM;Pesos;192000;Pagado, pendiente de revisión de gasto electoral
Pagina Registro de Gastos efectuados en Campañas Electorales/2017/Julio - Septiembre;PP011;Partido Evolución Política (Evópoli);2017;Jul - Sep;Diputados;Brigadista Francesca Parodi;Pesos;10800;Pagado, pendiente de revisión de gasto electoral
Pagina Registro de Gastos efectuados en Campañas Electorales/2017/Julio - Septiembre;PP011;Partido Evolución Política (Evópoli);2017;Jul - Sep;Diputados;Brigadista Francesca Parodi;Pesos;64800;Pagado, pendiente de revisión de gasto electoral
Pagina Registro de Gastos efectuados en Campañas Electorales/2017/Julio - Septiembre;PP011;Partido Evolución Política (Evópoli);2017;Jul - Sep;Diputados;Brigadista Francesca Parodi;Pesos;64800;Pagado, pendiente de revisión de gasto electoral
Pagina Registro de Gastos efectuados en Campañas Electorales/2017/Julio - Septiembre;PP011;Partido Evolución Política (Evópoli);2017;Jul - Sep;Diputados;Brigadista Francesca Parodi;Pesos;64800;Pagado, pendiente de revisión de gasto electoral
Pagina Registro de Gastos efectuados en Campañas Electorales/2017/Julio - Septiembre;PP011;Partido Evolución Política (Evópoli);2017;Jul - Sep;Diputados;Brigadista Loreto Seguel;Pesos;666667;Pagado, pendiente de revisión de gasto electoral
Pagina Registro de Gastos efectuados en Campañas Electorales/2017/Julio - Septiembre;PP011;Partido Evolución Política (Evópoli);2017;Jul - Sep;Diputados;Brigadista Provincia Cautin Candidata a Senadora Carmen Gloria Aravena;Pesos;400000;Pagado, pendiente de revisión de gasto electoral
Pagina Registro de Gastos efectuados en Campañas Electorales/2017/Julio - Septiembre;PP011;Partido Evolución Política (Evópoli);2017;Jul - Sep;Diputados;Brigadista Provincia Malleco Candidata a Senadora Carmen Gloria Aravena con Movilizacion;Pesos;550000;Pagado, pendiente de revisión de gasto electoral
Pagina Registro de Gastos efectuados en Campañas Electorales/2017/Julio - Septiembre;PP011;Partido Evolución Política (Evópoli);2017;Jul - Sep;Diputados;Brigadista Provincia Malleco Candidata a Senadora Carmen Gloria Aravena;Pesos;400000;Pagado, pendiente de revisión de gasto electoral
Pagina Registro de Gastos efectuados en Campañas Electorales/2017/Julio - Septiembre;PP011;Partido Evolución Política (Evópoli);2017;Jul - Sep;Diputados;Brigadista Sebastián Keitel;Pesos;99996;Pagado, pendiente de revisión de gasto electoral
Pagina Registro de Gastos efectuados en Campañas Electorales/2017/Julio - Septiembre;PP011;Partido Evolución Política (Evópoli);2017;Jul - Sep;Diputados;Brigadistas FP;Pesos;1500000;Pagado, pendiente de revisión de gasto electoral
Pagina Registro de Gastos efectuados en Campañas Electorales/2017/Julio - Septiembre;PP011;Partido Evolución Política (Evópoli);2017;Jul - Sep;Diputados;Brigadistas FP;Pesos;43200;Pagado, pendiente de revisión de gasto electoral
Pagina Registro de Gastos efectuados en Campañas Electorales/2017/Julio - Septiembre;PP011;Partido Evolución Política (Evópoli);2017;Jul - Sep;Diputados;Brigadistas FP;Pesos;48600;Pagado, pendiente de revisión de gasto electoral
Pagina Registro de Gastos efectuados en Campañas Electorales/2017/Julio - Septiembre;PP011;Partido Evolución Política (Evópoli);2017;Jul - Sep;Diputados;Brigadistas FP;Pesos;48600;Pagado, pendiente de revisión de gasto electoral
Pagina Registro de Gastos efectuados en Campañas Electorales/2017/Julio - Septiembre;PP011;Partido Evolución Política (Evópoli);2017;Jul - Sep;Diputados;Brigadistas FP;Pesos;54000;Pagado, pendiente de revisión de gasto electoral
Pagina Registro de Gastos efectuados en Campañas Electorales/2017/Julio - Septiembre;PP011;Partido Evolución Política (Evópoli);2017;Jul - Sep;Diputados;Brigadistas fran parodi;Pesos;100000;Pagado, pendiente de revisión de gasto electoral
Pagina Registro de Gastos efectuados en Campañas Electorales/2017/Julio - Septiembre;PP011;Partido Evolución Política (Evópoli);2017;Jul - Sep;Diputados;Brigadistas Sebastian Keitel;Pesos;133336;Pagado, pendiente de revisión de gasto electoral
Pagina Registro de Gastos efectuados en Campañas Electorales/2017/Julio - Septiembre;PP011;Partido Evolución Política (Evópoli);2017;Jul - Sep;Diputados;Composición jingle campaña;Pesos;150000;Pagado, pendiente de revisión de gasto electoral
Pagina Registro de Gastos efectuados en Campañas Electorales/2017/Julio - Septiembre;PP011;Partido Evolución Política (Evópoli);2017;Jul - Sep;Diputados;COMUNICACIONES SOCIALPES PUERTO MAGICO LTDA;Pesos;1276275;Pagado, pendiente de revisión de gasto electoral
Pagina Registro de Gastos efectuados en Campañas Electorales/2017/Julio - Septiembre;PP011;Partido Evolución Política (Evópoli);2017;Jul - Sep;Diputados;contenido digital digital;Pesos;3300000;Pagado, pendiente de revisión de gasto electoral
Pagina Registro de Gastos efectuados en Campañas Electorales/2017/Julio - Septiembre;PP011;Partido Evolución Política (Evópoli);2017;Jul - Sep;Diputados;contenido digital digital;Pesos;4569000;Pagado, pendiente de revisión de gasto electoral
Pagina Registro de Gastos efectuados en Campañas Electorales/2017/Julio - Septiembre;PP011;Partido Evolución Política (Evópoli);2017;Jul - Sep;Diputados;contenido digital digital;Pesos;4730000;Pagado, pendiente de revisión de gasto electoral
Pagina Registro de Gastos efectuados en Campañas Electorales/2017/Julio - Septiembre;PP011;Partido Evolución Política (Evópoli);2017;Jul - Sep;Diputados;Contenidos FKS;Pesos;3547500;Pagado, pendiente de revisión de gasto electoral
Pagina Registro de Gastos efectuados en Campañas Electorales/2017/Julio - Septiembre;PP011;Partido Evolución Política (Evópoli);2017;Jul - Sep;Diputados;Contenidos LCC;Pesos;3427200;Pagado, pendiente de revisión de gasto electoral
Pagina Registro de Gastos efectuados en Campañas Electorales/2017/Julio - Septiembre;PP011;Partido Evolución Política (Evópoli);2017;Jul - Sep;Diputados;Contenidos SKB;Pesos;3222000;Pagado, pendiente de revisión de gasto electoral
Pagina Registro de Gastos efectuados en Campañas Electorales/2017/Julio - Septiembre;PP011;Partido Evolución Política (Evópoli);2017;Jul - Sep;Diputados;CREADIS S.A factura 7;Pesos;1904000;Pagado, pendiente de revisión de gasto electoral
Pagina Registro de Gastos efectuados en Campañas Electorales/2017/Julio - Septiembre;PP011;Partido Evolución Política (Evópoli);2017;Jul - Sep;Diputados;Despachos cosas de amanda milosevich;Pesos;65733;Pagado, pendiente de revisión de gasto electoral
Pagina Registro de Gastos efectuados en Campañas Electorales/2017/Julio - Septiembre;PP011;Partido Evolución Política (Evópoli);2017;Jul - Sep;Diputados;Despachos de material;Pesos;31769;Pagado, pendiente de revisión de gasto electoral
Pagina Registro de Gastos efectuados en Campañas Electorales/2017/Julio - Septiembre;PP011;Partido Evolución Política (Evópoli);2017;Jul - Sep;Diputados;Despachos de material;Pesos;38340;Pagado, pendiente de revisión de gasto electoral
Pagina Registro de Gastos efectuados en Campañas Electorales/2017/Julio - Septiembre;PP011;Partido Evolución Política (Evópoli);2017;Jul - Sep;Diputados;Despachos material;Pesos;71090;Pagado, pendiente de revisión de gasto electoral
Pagina Registro de Gastos efectuados en Campañas Electorales/2017/Julio - Septiembre;PP011;Partido Evolución Política (Evópoli);2017;Jul - Sep;Diputados;despachos moller;Pesos;322240;Pagado, pendiente de revisión de gasto electoral
Pagina Registro de Gastos efectuados en Campañas Electorales/2017/Julio - Septiembre;PP011;Partido Evolución Política (Evópoli);2017;Jul - Sep;Diputados;despachos palomas 2;Pesos;512730;Pagado, pendiente de revisión de gasto electoral
Pagina Registro de Gastos efectuados en Campañas Electorales/2017/Julio - Septiembre;PP011;Partido Evolución Política (Evópoli);2017;Jul - Sep;Diputados;Despacho transportes gardilic;Pesos;148750;Pagado, pendiente de revisión de gasto electoral
Pagina Registro de Gastos efectuados en Campañas Electorales/2017/Julio - Septiembre;PP011;Partido Evolución Política (Evópoli);2017;Jul - Sep;Diputados;Encuesta de SEPTIEMBRE;Pesos;1050000;Pagado, pendiente de revisión de gasto electoral
Pagina Registro de Gastos efectuados en Campañas Electorales/2017/Julio - Septiembre;PP011;Partido Evolución Política (Evópoli);2017;Jul - Sep;Diputados;Encuesta;Pesos;500000;Pagado, pendiente de revisión de gasto electoral
Pagina Registro de Gastos efectuados en Campañas Electorales/2017/Julio - Septiembre;PP011;Partido Evolución Política (Evópoli);2017;Jul - Sep;Diputados;Facebook;Pesos;3570000;Pagado, pendiente de revisión de gasto electoral
Pagina Registro de Gastos efectuados en Campañas Electorales/2017/Julio - Septiembre;PP011;Partido Evolución Política (Evópoli);2017;Jul - Sep;Diputados;Facebook;Pesos;4165000;Pagado, pendiente de revisión de gasto electoral
Pagina Registro de Gastos efectuados en Campañas Electorales/2017/Julio - Septiembre;PP011;Partido Evolución Política (Evópoli);2017;Jul - Sep;Diputados;Facebook;Pesos;4165000;Pagado, pendiente de revisión de gasto electoral
Pagina Registro de Gastos efectuados en Campañas Electorales/2017/Julio - Septiembre;PP011;Partido Evolución Política (Evópoli);2017;Jul - Sep;Diputados;Facebook;Pesos;4296000;Pagado, pendiente de revisión de gasto electoral
Pagina Registro de Gastos efectuados en Campañas Electorales/2017/Julio - Septiembre;PP011;Partido Evolución Política (Evópoli);2017;Jul - Sep;Diputados;FOX DISEÑO & TODA IMAGEN PUBLICIDAD (banderas, tarjetas, chapas, calendarios);Pesos;2817920;Pagado, pendiente de revisión de gasto electoral
Pagina Registro de Gastos efectuados en Campañas Electorales/2017/Julio - Septiembre;PP011;Partido Evolución Política (Evópoli);2017;Jul - Sep;Diputados;Frases radiales radio copihue;Pesos;285600;Pagado, pendiente de revisión de gasto electoral
Pagina Registro de Gastos efectuados en Campañas Electorales/2017/Julio - Septiembre;PP011;Partido Evolución Política (Evópoli);2017;Jul - Sep;Diputados;Frases radiales radio universal;Pesos;4999999;Pagado, pendiente de revisión de gasto electoral
Pagina Registro de Gastos efectuados en Campañas Electorales/2017/Julio - Septiembre;PP011;Partido Evolución Política (Evópoli);2017;Jul - Sep;Diputados;gorros AM;Pesos;405000;Pagado, pendiente de revisión de gasto electoral
Pagina Registro de Gastos efectuados en Campañas Electorales/2017/Julio - Septiembre;PP011;Partido Evolución Política (Evópoli);2017;Jul - Sep;Diputados;gorros fk;Pesos;1350000;Pagado, pendiente de revisión de gasto electoral
Pagina Registro de Gastos efectuados en Campañas Electorales/2017/Julio - Septiembre;PP011;Partido Evolución Política (Evópoli);2017;Jul - Sep;Diputados;Honorarios 6 brigadistas;Pesos;1440000;Pagado, pendiente de revisión de gasto electoral
Pagina Registro de Gastos efectuados en Campañas Electorales/2017/Julio - Septiembre;PP011;Partido Evolución Política (Evópoli);2017;Jul - Sep;Diputados;Honorarios animación programa;Pesos;270000;Pagado, pendiente de revisión de gasto electoral
Pagina Registro de Gastos efectuados en Campañas Electorales/2017/Julio - Septiembre;PP011;Partido Evolución Política (Evópoli);2017;Jul - Sep;Diputados;Honorarios encargada oficina;Pesos;500000;Pagado, pendiente de revisión de gasto electoral
Pagina Registro de Gastos efectuados en Campañas Electorales/2017/Julio - Septiembre;PP011;Partido Evolución Política (Evópoli);2017;Jul - Sep;Diputados;Honorarios jefe de campaña;Pesos;1500000;Pagado, pendiente de revisión de gasto electoral
Pagina Registro de Gastos efectuados en Campañas Electorales/2017/Julio - Septiembre;PP011;Partido Evolución Política (Evópoli);2017;Jul - Sep;Diputados;Inversión FKS;Pesos;4165000;Pagado, pendiente de revisión de gasto electoral
Pagina Registro de Gastos efectuados en Campañas Electorales/2017/Julio - Septiembre;PP011;Partido Evolución Política (Evópoli);2017;Jul - Sep;Diputados;Inversión LCC;Pesos;3570000;Pagado, pendiente de revisión de gasto electoral
Pagina Registro de Gastos efectuados en Campañas Electorales/2017/Julio - Septiembre;PP011;Partido Evolución Política (Evópoli);2017;Jul - Sep;Diputados;Javier Sandoval;Pesos;150000;Pagado, pendiente de revisión de gasto electoral
Pagina Registro de Gastos efectuados en Campañas Electorales/2017/Julio - Septiembre;PP011;Partido Evolución Política (Evópoli);2017;Jul - Sep;Diputados;Jefe de campaña Luciano Cruz Coke;Pesos;1666667;Pagado, pendiente de revisión de gasto electoral
Pagina Registro de Gastos efectuados en Campañas Electorales/2017/Julio - Septiembre;PP011;Partido Evolución Política (Evópoli);2017;Jul - Sep;Diputados;Jefe Territorial Loreto Seguel;Pesos;1444444;Pagado, pendiente de revisión de gasto electoral
Pagina Registro de Gastos efectuados en Campañas Electorales/2017/Julio - Septiembre;PP011;Partido Evolución Política (Evópoli);2017;Jul - Sep;Diputados;JEFFERSON ADARO VALENCIA ;Pesos;1111111;Pagado, pendiente de revisión de gasto electoral
Pagina Registro de Gastos efectuados en Campañas Electorales/2017/Julio - Septiembre;PP011;Partido Evolución Política (Evópoli);2017;Jul - Sep;Diputados;LA VITAMINA S.A;Pesos;1124550;Pagado, pendiente de revisión de gasto electoral
Pagina Registro de Gastos efectuados en Campañas Electorales/2017/Julio - Septiembre;PP011;Partido Evolución Política (Evópoli);2017;Jul - Sep;Diputados;LA VITAMINA S.A;Pesos;410550;Pagado, pendiente de revisión de gasto electoral
Pagina Registro de Gastos efectuados en Campañas Electorales/2017/Julio - Septiembre;PP011;Partido Evolución Política (Evópoli);2017;Jul - Sep;Diputados;Lunetas;Pesos;202300;Pagado, pendiente de revisión de gasto electoral
Pagina Registro de Gastos efectuados en Campañas Electorales/2017/Julio - Septiembre;PP011;Partido Evolución Política (Evópoli);2017;Jul - Sep;Diputados;Lunetas;Pesos;404600;Pagado, pendiente de revisión de gasto electoral
Pagina Registro de Gastos efectuados en Campañas Electorales/2017/Julio - Septiembre;PP011;Partido Evolución Política (Evópoli);2017;Jul - Sep;Diputados;Lunetas;Pesos;50575;Pagado, pendiente de revisión de gasto electoral
Pagina Registro de Gastos efectuados en Campañas Electorales/2017/Julio - Septiembre;PP011;Partido Evolución Política (Evópoli);2017;Jul - Sep;Diputados;menfis agencia de diseño;Pesos;492066;Pagado, pendiente de revisión de gasto electoral
Pagina Registro de Gastos efectuados en Campañas Electorales/2017/Julio - Septiembre;PP011;Partido Evolución Política (Evópoli);2017;Jul - Sep;Diputados;MULTIMEDIOS JENSEN EIRL;Pesos;2000001;Pagado, pendiente de revisión de gasto electoral
Pagina Registro de Gastos efectuados en Campañas Electorales/2017/Julio - Septiembre;PP011;Partido Evolución Política (Evópoli);2017;Jul - Sep;Diputados;nuevas palomas;Pesos;754163;Pagado, pendiente de revisión de gasto electoral
Pagina Registro de Gastos efectuados en Campañas Electorales/2017/Julio - Septiembre;PP011;Partido Evolución Política (Evópoli);2017;Jul - Sep;Diputados;Operaciones El Conquistador Ltda;Pesos;2412725;Pagado, pendiente de revisión de gasto electoral
Pagina Registro de Gastos efectuados en Campañas Electorales/2017/Julio - Septiembre;PP011;Partido Evolución Política (Evópoli);2017;Jul - Sep;Diputados;Palomas Andrés Velasco;Pesos;1000000;Pagado, pendiente de revisión de gasto electoral
Pagina Registro de Gastos efectuados en Campañas Electorales/2017/Julio - Septiembre;PP011;Partido Evolución Política (Evópoli);2017;Jul - Sep;Diputados;Palomas Andrés Velasco;Pesos;1000000;Pagado, pendiente de revisión de gasto electoral
Pagina Registro de Gastos efectuados en Campañas Electorales/2017/Julio - Septiembre;PP011;Partido Evolución Política (Evópoli);2017;Jul - Sep;Diputados;Palomas Andrés Velasco;Pesos;2000000;Pagado, pendiente de revisión de gasto electoral
