"uriPasivo","codigoPasivo","uriPersona","codigoPersona","nombrePasivo","organismo","IDORPortal","cargo","inicioPasivo","finPasivo"
"http://datos.infolobby.cl/infolobby/pasivo/MU17810885","MU17810885","http://datos.infolobby.cl/infolobby/persona/2ddd1d8f47476a96baee26be1872bca3","2ddd1d8f47476a96baee26be1872bca3","Hugo Inostroza","MUNICIPALIDAD DE NACIMIENTO","mu178","Alcalde",2012-12-06,
"http://datos.infolobby.cl/infolobby/pasivo/MU17014655","MU17014655","http://datos.infolobby.cl/infolobby/persona/70029aad2d37744e63077b3aeb20ebda","70029aad2d37744e63077b3aeb20ebda","Jorge John Westermeier Estrada","MUNICIPALIDAD DE MAULLÍN","mu170","Alcalde",2012-12-06,
"http://datos.infolobby.cl/infolobby/pasivo/MU30613679","MU30613679","http://datos.infolobby.cl/infolobby/persona/895cfcdaa3b336d9e79667fab140706c","895cfcdaa3b336d9e79667fab140706c","Angel Custodio Castro Medina","MUNICIPALIDAD DE SANTA JUANA","mu306","Alcalde",2012-12-06,
"http://datos.infolobby.cl/infolobby/pasivo/MU19011905","MU19011905","http://datos.infolobby.cl/infolobby/persona/9a5f2fce94d9b52644eaab098ea06af4","9a5f2fce94d9b52644eaab098ea06af4","Macarena Santelices Cañas","MUNICIPALIDAD DE OLMUÉ","mu190","Alcalde",2012-12-06,
"http://datos.infolobby.cl/infolobby/pasivo/MU28213920","MU28213920","http://datos.infolobby.cl/infolobby/persona/9f115c856ed83b5d47e9a98ab9aaac3c","9f115c856ed83b5d47e9a98ab9aaac3c","Hugo Naim Gebrie Asfura","MUNICIPALIDAD DE SAN CARLOS","mu282","Alcalde",2012-12-06,
"http://datos.infolobby.cl/infolobby/pasivo/MU19110709","MU19110709","http://datos.infolobby.cl/infolobby/persona/dbb7d41a5b61499ff0edb50ed74d7e87","dbb7d41a5b61499ff0edb50ed74d7e87","JAIME ALBERTO BERTIN VALENZUELA","MUNICIPALIDAD DE OSORNO","mu191","Alcalde",2012-12-10,
"http://datos.infolobby.cl/infolobby/pasivo/MU33127144","MU33127144","http://datos.infolobby.cl/infolobby/persona/98b1361eefca6c2997f8ee0cbd3410fc","98b1361eefca6c2997f8ee0cbd3410fc","Cristian Hernando Tapia Ramos","MUNICIPALIDAD DE VALLENAR","mu331","Alcalde",2008-12-06,
"http://datos.infolobby.cl/infolobby/pasivo/MU26314716","MU26314716","http://datos.infolobby.cl/infolobby/persona/9f00c2ed5502de0ca850a9df3456f383","9f00c2ed5502de0ca850a9df3456f383","Oscar Daniel Jadue Jadue","MUNICIPALIDAD DE RECOLETA","mu263","Alcalde",2012-12-06,
"http://datos.infolobby.cl/infolobby/pasivo/MU33515814","MU33515814","http://datos.infolobby.cl/infolobby/persona/bc7a23655432f45bc8bed5764ad83cbf","bc7a23655432f45bc8bed5764ad83cbf","Rafael Enrique Vera Castillo","MUNICIPALIDAD DE VICUÑA","mu335","Alcalde",2012-12-06,
"http://datos.infolobby.cl/infolobby/pasivo/MU30511405","MU30511405","http://datos.infolobby.cl/infolobby/persona/be52241fb4dd16c076ab413ca1a87e13","be52241fb4dd16c076ab413ca1a87e13","Gustavo William Arevalo Cornejo","MUNICIPALIDAD DE SANTA CRUZ","mu305","Alcalde",2012-12-06,
"http://datos.infolobby.cl/infolobby/pasivo/MU33212914","MU33212914","http://datos.infolobby.cl/infolobby/persona/60c97df175ecb9db26dcb3bc1eb96bb1","60c97df175ecb9db26dcb3bc1eb96bb1","MARCELO AUGUSTO BARRAZA VIVAR","MUNICIPALIDAD DE VALPARAÍSO","mu332","Concejal",2012-12-06,
"http://datos.infolobby.cl/infolobby/pasivo/MU18518206","MU18518206","http://datos.infolobby.cl/infolobby/persona/07d57ce063ae10b8f6f1934709f5e388","07d57ce063ae10b8f6f1934709f5e388","Pablo Jimenez","MUNICIPALIDAD DE ÑIQUÉN","mu185","Concejal",2012-12-06,
"http://datos.infolobby.cl/infolobby/pasivo/MU18212866","MU18212866","http://datos.infolobby.cl/infolobby/persona/09d6e0261036690bee14a30b968dceb5","09d6e0261036690bee14a30b968dceb5","Juan Pablo Diaz Pacheco","MUNICIPALIDAD DE NINHUE","mu182","Concejal",2012-12-06,
"http://datos.infolobby.cl/infolobby/pasivo/MU33516981","MU33516981","http://datos.infolobby.cl/infolobby/persona/0a210d1acc29d96325a3abb6d593538e","0a210d1acc29d96325a3abb6d593538e","Miriam Rojas Cabello","MUNICIPALIDAD DE VICUÑA","mu335","Concejal",2012-12-06,
"http://datos.infolobby.cl/infolobby/pasivo/MU28514972","MU28514972","http://datos.infolobby.cl/infolobby/persona/1e0bd09bbe0b1b58379d7de8fc4ce628","1e0bd09bbe0b1b58379d7de8fc4ce628","JAIME MERIÑO CONSTANZO","MUNICIPALIDAD DE SAN FABIÁN","mu285","Concejal",2012-12-06,
"http://datos.infolobby.cl/infolobby/pasivo/MU27011387","MU27011387","http://datos.infolobby.cl/infolobby/persona/39c40df00e9ecf5b5c9c611ce84b7c9c","39c40df00e9ecf5b5c9c611ce84b7c9c","Mirtala Catalina Hott Solis","MUNICIPALIDAD DE RIO BUENO","mu270","Concejal",2012-12-06,
"http://datos.infolobby.cl/infolobby/pasivo/MU33516979","MU33516979","http://datos.infolobby.cl/infolobby/persona/50f01345580cb63d7cbd6c374bf93916","50f01345580cb63d7cbd6c374bf93916","Marta Castillo Castro","MUNICIPALIDAD DE VICUÑA","mu335","Concejal",2012-12-06,
"http://datos.infolobby.cl/infolobby/pasivo/MU28514970","MU28514970","http://datos.infolobby.cl/infolobby/persona/5f37ea4f2a2e8e9c73ac1885cb30df8e","5f37ea4f2a2e8e9c73ac1885cb30df8e","FERNANDO JIMENEZ BENAVIDES","MUNICIPALIDAD DE SAN FABIÁN","mu285","Concejal",2012-12-06,
"http://datos.infolobby.cl/infolobby/pasivo/MU18212392","MU18212392","http://datos.infolobby.cl/infolobby/persona/6843b310761b003a7bbe403696981725","6843b310761b003a7bbe403696981725","Juan Antonio Cid Fuentes","MUNICIPALIDAD DE NINHUE","mu182","Concejal",2012-12-06,
"http://datos.infolobby.cl/infolobby/pasivo/MU28214055","MU28214055","http://datos.infolobby.cl/infolobby/persona/93e3328a82b4304618fe7aa5a25f11f0","93e3328a82b4304618fe7aa5a25f11f0","LUCRECIA ADRIANA FLORES RODRIGUEZ","MUNICIPALIDAD DE SAN CARLOS","mu282","Concejal",2012-12-06,
"http://datos.infolobby.cl/infolobby/pasivo/MU29410558","MU29410558","http://datos.infolobby.cl/infolobby/persona/d016efc44d3f9e4812a22a5e1cb742b9","d016efc44d3f9e4812a22a5e1cb742b9","Rodrigo Israel Iturra Becerra","MUNICIPALIDAD DE SAN MIGUEL","mu294","Concejal",2012-12-06,
"http://datos.infolobby.cl/infolobby/pasivo/MU32621175","MU32621175","http://datos.infolobby.cl/infolobby/persona/df867d99c785cedd4089e438393d1770","df867d99c785cedd4089e438393d1770","ABEL ALBINO BECERRA VIDAL","MUNICIPALIDAD DE TORTEL","mu326","Concejal",2012-11-12,
"http://datos.infolobby.cl/infolobby/pasivo/MU28514974","MU28514974","http://datos.infolobby.cl/infolobby/persona/f8fbeeebb5ef430fc705e47d7db5d27d","f8fbeeebb5ef430fc705e47d7db5d27d","JUAN CARLOS PARADA FUENTES","MUNICIPALIDAD DE SAN FABIÁN","mu285","Concejal",2012-12-06,
"http://datos.infolobby.cl/infolobby/pasivo/MU29410525","MU29410525","http://datos.infolobby.cl/infolobby/persona/fd78b760e3ffda4b93c27c731953ceb2","fd78b760e3ffda4b93c27c731953ceb2","Carolina Onofri Salinas","MUNICIPALIDAD DE SAN MIGUEL","mu294","Concejal",2012-12-06,
"http://datos.infolobby.cl/infolobby/pasivo/MU33212907","MU33212907","http://datos.infolobby.cl/infolobby/persona/42e35b653e4d8e45aef6ef0d28c18433","42e35b653e4d8e45aef6ef0d28c18433","Luis Alejandro Soto Ramirez","MUNICIPALIDAD DE VALPARAÍSO","mu332","Concejal",2008-01-01,
"http://datos.infolobby.cl/infolobby/pasivo/MU30913292","MU30913292","http://datos.infolobby.cl/infolobby/persona/560f82eb7a3dc54943702c80965fdf3b","560f82eb7a3dc54943702c80965fdf3b","Dino Paolo Lotito Flores","MUNICIPALIDAD DE SANTO DOMINGO","mu309","Concejal",2012-12-06,
"http://datos.infolobby.cl/infolobby/pasivo/MU18812247","MU18812247","http://datos.infolobby.cl/infolobby/persona/c2c6633359c96689f969b6ff7fc2956d","c2c6633359c96689f969b6ff7fc2956d","SERGIO ARAVENA FLORES","MUNICIPALIDAD DE OLIVAR","mu188","Concejal",2012-12-06,
"http://datos.infolobby.cl/infolobby/pasivo/MU28514962","MU28514962","http://datos.infolobby.cl/infolobby/persona/e52a34ad44632e79ae323a4dda5f895c","e52a34ad44632e79ae323a4dda5f895c","RODRIGO AVILA GONZALEZ","MUNICIPALIDAD DE SAN FABIÁN","mu285","Concejal",2012-12-06,
"http://datos.infolobby.cl/infolobby/pasivo/MU28214028","MU28214028","http://datos.infolobby.cl/infolobby/persona/ebf23f4b14bb253f17324b97ea74a47a","ebf23f4b14bb253f17324b97ea74a47a","MARIO ALEJANDRO SABAG COUCHOT","MUNICIPALIDAD DE SAN CARLOS","mu282","Concejal",2012-12-06,
"http://datos.infolobby.cl/infolobby/pasivo/MU25921078","MU25921078","http://datos.infolobby.cl/infolobby/persona/90243f311a35599bf87057decbed0b23","90243f311a35599bf87057decbed0b23","Iter Alejandro Stuardo Malverde","MUNICIPALIDAD DE QUIRIHUE","mu259","Concejal",2013-03-01,
"http://datos.infolobby.cl/infolobby/pasivo/MU20414702","MU20414702","http://datos.infolobby.cl/infolobby/persona/f3116cb61873142752b6e75fff425354","f3116cb61873142752b6e75fff425354","Jose miguel Maureira Maureira","MUNICIPALIDAD DE PARRAL","mu204","Concejal",2013-01-01,
"http://datos.infolobby.cl/infolobby/pasivo/MU22515428","MU22515428","http://datos.infolobby.cl/infolobby/persona/369fdcec34200d9af75f6e48ccbe6879","369fdcec34200d9af75f6e48ccbe6879","Iván Esteban Yurjevic Muñoz","MUNICIPALIDAD DE PORVENIR","mu225","Director de obras municipales ",2009-05-15,
"http://datos.infolobby.cl/infolobby/pasivo/MU17810881","MU17810881","http://datos.infolobby.cl/infolobby/persona/15413ec9dd8cec3e1143ad7b2071150e","15413ec9dd8cec3e1143ad7b2071150e","Jorky Aillón Barnachea","MUNICIPALIDAD DE NACIMIENTO","mu178","Director de obras municipales ",2002-01-01,
"http://datos.infolobby.cl/infolobby/pasivo/MU27915284","MU27915284","http://datos.infolobby.cl/infolobby/persona/202f89d66b59852d34ef146451f8f11d","202f89d66b59852d34ef146451f8f11d","MARIO BAEZ LAZO","MUNICIPALIDAD DE SALAMANCA","mu279","Director de obras municipales ",2009-12-01,
"http://datos.infolobby.cl/infolobby/pasivo/MU27210758","MU27210758","http://datos.infolobby.cl/infolobby/persona/282bf5d0c2b5fb5a410bdcae1587ffb5","282bf5d0c2b5fb5a410bdcae1587ffb5","FREDDY CRISTIAN AGUIRRE MIRANDA","MUNICIPALIDAD DE RÍO HURTADO","mu272","Director de obras municipales ",2009-05-01,
"http://datos.infolobby.cl/infolobby/pasivo/MU32218019","MU32218019","http://datos.infolobby.cl/infolobby/persona/28f797468580aa3763afc005ccfe9615","28f797468580aa3763afc005ccfe9615","JAVIER IGNACIO ARAYA SALAMANCA","MUNICIPALIDAD DE TOCOPILLA","mu322","Director de obras municipales ",1999-04-01,
"http://datos.infolobby.cl/infolobby/pasivo/MU21513793","MU21513793","http://datos.infolobby.cl/infolobby/persona/965d1202867617514397f0303e0c0433","965d1202867617514397f0303e0c0433","Marcos Aurelio Oyarce Hernandez","MUNICIPALIDAD DE PETORCA","mu215","Director de obras municipales ",2011-08-01,
"http://datos.infolobby.cl/infolobby/pasivo/MU26313310","MU26313310","http://datos.infolobby.cl/infolobby/persona/ab4a5928d43eb7bf857d71d17c2de60d","ab4a5928d43eb7bf857d71d17c2de60d","Alfredo Humberto Parra Silva","MUNICIPALIDAD DE RECOLETA","mu263","Director de obras municipales ",2014-02-01,
"http://datos.infolobby.cl/infolobby/pasivo/MU33516445","MU33516445","http://datos.infolobby.cl/infolobby/persona/0a85a35bc3f516ed1dcbbcd37f36a035","0a85a35bc3f516ed1dcbbcd37f36a035","Juan Guillermo Pinto Contreras","MUNICIPALIDAD DE VICUÑA","mu335","Director de obras municipales ",1984-10-22,
"http://datos.infolobby.cl/infolobby/pasivo/MU23615089","MU23615089","http://datos.infolobby.cl/infolobby/persona/621337ffc5f852771e62a1cccd27226d","621337ffc5f852771e62a1cccd27226d","Bernabe Ricardo Matamala Montiel","MUNICIPALIDAD DE PUERTO VARAS","mu236","Director de obras municipales ",1994-09-22,
"http://datos.infolobby.cl/infolobby/pasivo/MU30011756","MU30011756","http://datos.infolobby.cl/infolobby/persona/9213203f3c0ea2d8533288370c0aea98","9213203f3c0ea2d8533288370c0aea98","Sergio Fernando Vera Briones","MUNICIPALIDAD DE SAN RAFAEL","mu300","Director de obras municipales ",1996-12-06,
"http://datos.infolobby.cl/infolobby/pasivo/MU21512922","MU21512922","http://datos.infolobby.cl/infolobby/persona/0ad08c60e1978df43cfdbe35dc7ea0e6","0ad08c60e1978df43cfdbe35dc7ea0e6","Ariel Augusto  Garrido Hernandez","MUNICIPALIDAD DE PETORCA","mu215","Secretarios municipales.",2012-07-30,
"http://datos.infolobby.cl/infolobby/pasivo/MU32512829","MU32512829","http://datos.infolobby.cl/infolobby/persona/1ed648bdc006346be2510eebee51d12f","1ed648bdc006346be2510eebee51d12f","Víctor Andrés Oyarzo Velásquez","MUNICIPALIDAD DE TORRES DEL PAINE","mu325","Secretarios municipales.",2012-11-28,
"http://datos.infolobby.cl/infolobby/pasivo/MU21918945","MU21918945","http://datos.infolobby.cl/infolobby/persona/3a9e4008911ed8f8e7361461b63e774f","3a9e4008911ed8f8e7361461b63e774f","Fanny Zulema  Rebolledo Lizana","MUNICIPALIDAD DE PICHILEMU","mu219","Secretarios municipales.",2010-02-15,
"http://datos.infolobby.cl/infolobby/pasivo/MU33212418","MU33212418","http://datos.infolobby.cl/infolobby/persona/49e1918b6d44c169590ea1dca158d75c","49e1918b6d44c169590ea1dca158d75c","Mariella Alejandra Valdes Avila","MUNICIPALIDAD DE VALPARAÍSO","mu332","Secretarios municipales.",2014-10-23,
"http://datos.infolobby.cl/infolobby/pasivo/MU22515424","MU22515424","http://datos.infolobby.cl/infolobby/persona/a6dd3c6bc5560d8b5500ce40fb4ac280","a6dd3c6bc5560d8b5500ce40fb4ac280","Nataly Brenda Vivar Sánchez","MUNICIPALIDAD DE PORVENIR","mu225","Secretarios municipales.",2008-04-04,
"http://datos.infolobby.cl/infolobby/pasivo/MU30011754","MU30011754","http://datos.infolobby.cl/infolobby/persona/ba35a42d9351447c8a4e2acab254a55a","ba35a42d9351447c8a4e2acab254a55a","Flor Suriana Inés Villanueva Montiel","MUNICIPALIDAD DE SAN RAFAEL","mu300","Secretarios municipales.",1996-12-06,
"http://datos.infolobby.cl/infolobby/pasivo/MU28514938","MU28514938","http://datos.infolobby.cl/infolobby/persona/6b96342ecbfe98f55ad8f6a6b0546fd0","6b96342ecbfe98f55ad8f6a6b0546fd0","Víctor Hugo Valdebenito Villa","MUNICIPALIDAD DE SAN FABIÁN","mu285","Secretarios municipales.",1997-06-06,
"http://datos.infolobby.cl/infolobby/pasivo/MU18211736","MU18211736","http://datos.infolobby.cl/infolobby/persona/74bb19853dc3dc38a1af2b584f7928a8","74bb19853dc3dc38a1af2b584f7928a8","Marcelo Salvador Dospital Bravo","MUNICIPALIDAD DE NINHUE","mu182","Secretarios municipales.",2008-10-31,
"http://datos.infolobby.cl/infolobby/pasivo/MU33516988","MU33516988","http://datos.infolobby.cl/infolobby/persona/99ea181f85528e22e0d819e9cb5c4091","99ea181f85528e22e0d819e9cb5c4091","Lisbeth Elizabeth Espinoza Salazar","MUNICIPALIDAD DE VICUÑA","mu335","Secretarios municipales.",2009-01-01,
"http://datos.infolobby.cl/infolobby/pasivo/MU18811916","MU18811916","http://datos.infolobby.cl/infolobby/persona/e4f21e57de2d32bb7aa952453db3d5d1","e4f21e57de2d32bb7aa952453db3d5d1","ALEJANDRA FABIOLA GUERRA CHAMORRO","MUNICIPALIDAD DE OLIVAR","mu188","Secretarios municipales.",2012-04-02,
"http://datos.infolobby.cl/infolobby/pasivo/MU22211655","MU22211655","http://datos.infolobby.cl/infolobby/persona/45fe1d75771ddd9e2c8e3e51963a77c5","45fe1d75771ddd9e2c8e3e51963a77c5","Osvaldo Vladimir Villarroel Carrasco","MUNICIPALIDAD DE PITRUFQUÉN","mu222","Secretarios municipales.",2007-12-31,
"http://datos.infolobby.cl/infolobby/pasivo/MU31613098","MU31613098","http://datos.infolobby.cl/infolobby/persona/efb052e97e772c4ae9580605c4476b47","efb052e97e772c4ae9580605c4476b47","Manuel Eleodoro Villar Fuentes","MUNICIPALIDAD DE TENO","mu316","Secretarios municipales.",1988-01-19,
"http://datos.infolobby.cl/infolobby/pasivo/NR0030103307856-20","NR0030103307856-20","http://datos.infolobby.cl/infolobby/persona/1717a1c340f1533c612805dedd566355","1717a1c340f1533c612805dedd566355","Pablo García Silva","BANCO CENTRAL","nr003","Consejero Banco Central",2014-11-29,
"http://datos.infolobby.cl/infolobby/pasivo/AD008910","AD008910","http://datos.infolobby.cl/infolobby/persona/346b0f850c45500be7d9a6b4a5d496aa","346b0f850c45500be7d9a6b4a5d496aa","Germán Meneses Matus","FUERZA AÉREA DE CHILE","ad008","Encargado de adquisiciones en las Fuerzas Armadas y de Orden y Seguridad Pública",2014-12-16,
"http://datos.infolobby.cl/infolobby/pasivo/NR006NR006-SP029","NR006NR006-SP029","http://datos.infolobby.cl/infolobby/persona/8778f54179bbbd215991343d13c5bd96","8778f54179bbbd215991343d13c5bd96","Andrea Molina Oliva","CAMARA DE DIPUTADOS","nr006","Diputado",2014-11-29,
"http://datos.infolobby.cl/infolobby/pasivo/NR006NR006-SP072","NR006NR006-SP072","http://datos.infolobby.cl/infolobby/persona/c2f829378e03852289254fe30c072607","c2f829378e03852289254fe30c072607","Enrique Van Rysselberghe Herrera","CAMARA DE DIPUTADOS","nr006","Diputado",2014-11-29,
"http://datos.infolobby.cl/infolobby/pasivo/NR006NR006-SP026","NR006NR006-SP026","http://datos.infolobby.cl/infolobby/persona/13038a6a7bca27748f3607280cf4d9e5","13038a6a7bca27748f3607280cf4d9e5","Matías Walker Prieto","CAMARA DE DIPUTADOS","nr006","Diputado",2014-11-29,
"http://datos.infolobby.cl/infolobby/pasivo/NR006NR006-SP071","NR006NR006-SP071","http://datos.infolobby.cl/infolobby/persona/4e79d6bb47913f5f0a700e7686b24cb6","4e79d6bb47913f5f0a700e7686b24cb6","Jorge Ulloa Aguillón","CAMARA DE DIPUTADOS","nr006","Diputado",2014-11-29,
"http://datos.infolobby.cl/infolobby/pasivo/NR006NR006-SP055","NR006NR006-SP055","http://datos.infolobby.cl/infolobby/persona/ae10d747e614c2c4d09aef3fc6523595","ae10d747e614c2c4d09aef3fc6523595","Felipe Letelier Norambuena","CAMARA DE DIPUTADOS","nr006","Diputado",2014-11-29,
"http://datos.infolobby.cl/infolobby/pasivo/NR006NR006-SP094","NR006NR006-SP094","http://datos.infolobby.cl/infolobby/persona/bdec1a5186fbd6a9c88802e1dfcbc45c","bdec1a5186fbd6a9c88802e1dfcbc45c","Daniella Cicardini Milla","CAMARA DE DIPUTADOS","nr006","Diputado",2014-11-29,
"http://datos.infolobby.cl/infolobby/pasivo/NR006NR006-SP073","NR006NR006-SP073","http://datos.infolobby.cl/infolobby/persona/09edc485f635318bd92ae813fc7907d5","09edc485f635318bd92ae813fc7907d5","Clemira Pacheco Rivas","CAMARA DE DIPUTADOS","nr006","Diputado",2014-11-29,
"http://datos.infolobby.cl/infolobby/pasivo/NR006NR006-SP092","NR006NR006-SP092","http://datos.infolobby.cl/infolobby/persona/14741ee5dc2f73bf601668e66a57c329","14741ee5dc2f73bf601668e66a57c329","Marcela Hernando Pérez","CAMARA DE DIPUTADOS","nr006","Diputado",2014-11-29,
"http://datos.infolobby.cl/infolobby/pasivo/NR006NR006-SP093","NR006NR006-SP093","http://datos.infolobby.cl/infolobby/persona/1730a2f6ddd722d7d076281c570a8255","1730a2f6ddd722d7d076281c570a8255","Paulina Núñez Urrutia","CAMARA DE DIPUTADOS","nr006","Diputado",2014-11-29,
"http://datos.infolobby.cl/infolobby/pasivo/NR006NR006-SP114","NR006NR006-SP114","http://datos.infolobby.cl/infolobby/persona/28cbb5579e160a92b395f01b5d703f47","28cbb5579e160a92b395f01b5d703f47","Jorge Rathgeb Schifferli","CAMARA DE DIPUTADOS","nr006","Diputado",2014-11-29,
"http://datos.infolobby.cl/infolobby/pasivo/NR006NR006-SP005","NR006NR006-SP005","http://datos.infolobby.cl/infolobby/persona/3161e68918b04753c5102f6ea0bcce10","3161e68918b04753c5102f6ea0bcce10","Gustavo Hasbún Selume","CAMARA DE DIPUTADOS","nr006","Diputado",2014-11-29,
"http://datos.infolobby.cl/infolobby/pasivo/NR006NR006-SP012","NR006NR006-SP012","http://datos.infolobby.cl/infolobby/persona/40c417111dad6148661479a29ebe1523","40c417111dad6148661479a29ebe1523","René Manuel García García","CAMARA DE DIPUTADOS","nr006","Diputado",2014-11-29,
"http://datos.infolobby.cl/infolobby/pasivo/NR006NR006-SP105","NR006NR006-SP105","http://datos.infolobby.cl/infolobby/persona/5eef1dcf9e0c1401f1112cbcee70dfe0","5eef1dcf9e0c1401f1112cbcee70dfe0","Jaime Pilowsky Greene","CAMARA DE DIPUTADOS","nr006","Diputado",2014-11-29,
"http://datos.infolobby.cl/infolobby/pasivo/NR006NR006-SP109","NR006NR006-SP109","http://datos.infolobby.cl/infolobby/persona/854b3a7268088af26a3ae4b6fb900093","854b3a7268088af26a3ae4b6fb900093","Leonardo Soto Ferrada","CAMARA DE DIPUTADOS","nr006","Diputado",2014-11-29,
"http://datos.infolobby.cl/infolobby/pasivo/NR006NR006-SP084","NR006NR006-SP084","http://datos.infolobby.cl/infolobby/persona/8efe2216643ed37b8d79436c2013f2d5","8efe2216643ed37b8d79436c2013f2d5","Javier Hernández Hernández","CAMARA DE DIPUTADOS","nr006","Diputado",2014-11-29,
"http://datos.infolobby.cl/infolobby/pasivo/NR006NR006-SP014","NR006NR006-SP014","http://datos.infolobby.cl/infolobby/persona/96d38588970d756175e17f1022815e39","96d38588970d756175e17f1022815e39","Renzo Trisotti Martínez","CAMARA DE DIPUTADOS","nr006","Diputado",2014-11-29,
"http://datos.infolobby.cl/infolobby/pasivo/NR006NR006-SP054","NR006NR006-SP054","http://datos.infolobby.cl/infolobby/persona/ab0a25ba6bb8669d81693b1a6a37243a","ab0a25ba6bb8669d81693b1a6a37243a","Issa Kort Garriga","CAMARA DE DIPUTADOS","nr006","Diputado",2014-11-29,
"http://datos.infolobby.cl/infolobby/pasivo/NR006NR006-SP038","NR006NR006-SP038","http://datos.infolobby.cl/infolobby/persona/ad3db53a912671c6716991024377766d","ad3db53a912671c6716991024377766d","Gabriel Silber Romo","CAMARA DE DIPUTADOS","nr006","Diputado",2014-11-29,
"http://datos.infolobby.cl/infolobby/pasivo/NR006NR006-SP049","NR006NR006-SP049","http://datos.infolobby.cl/infolobby/persona/c9fb77c4b092cb8686be825fcbc48dd4","c9fb77c4b092cb8686be825fcbc48dd4","Pedro Browne Urrejola","CAMARA DE DIPUTADOS","nr006","Diputado",2014-11-29,
"http://datos.infolobby.cl/infolobby/pasivo/NR006NR006-SP057","NR006NR006-SP057","http://datos.infolobby.cl/infolobby/persona/cd20eda30e609adc159e794d9ecdf5ac","cd20eda30e609adc159e794d9ecdf5ac","Alejandra Sepúlveda Orbenes","CAMARA DE DIPUTADOS","nr006","Diputado",2014-11-29,
"http://datos.infolobby.cl/infolobby/pasivo/NR006NR006-SP107","NR006NR006-SP107","http://datos.infolobby.cl/infolobby/persona/d406d00d4186ca0f85619eca8ff6192e","d406d00d4186ca0f85619eca8ff6192e","Daniel Melo Contreras","CAMARA DE DIPUTADOS","nr006","Diputado",2014-11-29,
"http://datos.infolobby.cl/infolobby/pasivo/NR006NR006-SP046","NR006NR006-SP046","http://datos.infolobby.cl/infolobby/persona/d5af2db10b6e6b27b8b085531be4ea73","d5af2db10b6e6b27b8b085531be4ea73","José Antonio Kast Rist","CAMARA DE DIPUTADOS","nr006","Diputado",2014-11-29,
"http://datos.infolobby.cl/infolobby/pasivo/NR006NR006-SP056","NR006NR006-SP056","http://datos.infolobby.cl/infolobby/persona/f9b8195a560c502511ca565ffecf983e","f9b8195a560c502511ca565ffecf983e","Ricardo Rincón González","CAMARA DE DIPUTADOS","nr006","Diputado",2014-11-29,
"http://datos.infolobby.cl/infolobby/pasivo/NR006NR006-SP025","NR006NR006-SP025","http://datos.infolobby.cl/infolobby/persona/fa9e410b1b1b394b25d8573d4f098aeb","fa9e410b1b1b394b25d8573d4f098aeb","Alberto Robles Pantoja","CAMARA DE DIPUTADOS","nr006","Diputado",2014-11-29,
"http://datos.infolobby.cl/infolobby/pasivo/NR006NR006-SP100","NR006NR006-SP100","http://datos.infolobby.cl/infolobby/persona/3c83a54329dc1ee940dc55b86cf38afb","3c83a54329dc1ee940dc55b86cf38afb","Daniel Farcas Guendelman","CAMARA DE DIPUTADOS","nr006","Diputado",2014-11-29,
"http://datos.infolobby.cl/infolobby/pasivo/NR006NR006-SP111","NR006NR006-SP111","http://datos.infolobby.cl/infolobby/persona/4a937ac01549df18019386c1b15d7f5e","4a937ac01549df18019386c1b15d7f5e","Sergio Espejo Yaksic","CAMARA DE DIPUTADOS","nr006","Diputado",2014-11-29,
"http://datos.infolobby.cl/infolobby/pasivo/NR006NR006-SP051","NR006NR006-SP051","http://datos.infolobby.cl/infolobby/persona/02eef41f5b40db26e0d85bf21ae6e1b7","02eef41f5b40db26e0d85bf21ae6e1b7","Osvaldo Andrade Lara","CAMARA DE DIPUTADOS","nr006","Diputado",2014-11-29,
"http://datos.infolobby.cl/infolobby/pasivo/NR006NR006-SP003","NR006NR006-SP003","http://datos.infolobby.cl/infolobby/persona/3d35b0ca3307ee81c0836a63cb3aba2e","3d35b0ca3307ee81c0836a63cb3aba2e","Patricio Melero Abaroa","CAMARA DE DIPUTADOS","nr006","Diputado",2014-11-29,
"http://datos.infolobby.cl/infolobby/pasivo/NR006NR006-SP008","NR006NR006-SP008","http://datos.infolobby.cl/infolobby/persona/49bf01400ff2e950cbf9b8e78e51a2d1","49bf01400ff2e950cbf9b8e78e51a2d1","Germán Verdugo Soto","CAMARA DE DIPUTADOS","nr006","Diputado",2014-11-29,
"http://datos.infolobby.cl/infolobby/pasivo/NR006NR006-SP116","NR006NR006-SP116","http://datos.infolobby.cl/infolobby/persona/50a99041fa58e6ee4ed92103d84dbb10","50a99041fa58e6ee4ed92103d84dbb10","Bernardo Berger Fett","CAMARA DE DIPUTADOS","nr006","Diputado",2014-11-29,
"http://datos.infolobby.cl/infolobby/pasivo/NR006NR006-SP117","NR006NR006-SP117","http://datos.infolobby.cl/infolobby/persona/019aac69a9b29cef9650f33fddbe2a61","019aac69a9b29cef9650f33fddbe2a61","Gonzalo Fuenzalida Figueroa","CAMARA DE DIPUTADOS","nr006","Diputado",2014-11-29,
"http://datos.infolobby.cl/infolobby/pasivo/NR006NR006-SP043","NR006NR006-SP043","http://datos.infolobby.cl/infolobby/persona/0bf72527a0f834271883a8d94cc8a760","0bf72527a0f834271883a8d94cc8a760","Marcela Sabat Fernández","CAMARA DE DIPUTADOS","nr006","Diputado",2014-11-29,
